1457963	La vida es extraña.	1457793	La vita è strana.
1329257	No soy mago.	1329341	Non sono un mago.
4410076	No te había visto.	4406289	Non ti avevo visto.
1251959	Ciertos venenos, usados correctamente, son útiles.	5307928	Certi veleni, usati correttamente, sono utili.
5322320	Odio este color.	5172427	Io odio quel colore.
5322320	Odio este color.	5172426	Odio quel colore.
2129641	¿Eres budista?	1516921	Sei buddista?
4505680	Un cocodrilo se comió a Tomás.	5273653	Un coccodrillo ha mangiato Thomas.
1306491	Los derechos de las mujeres son derechos humanos.	4090474	I diritti delle donne sono dei diritti umani.
3050911	No soy tu hermanita.	3893801	Non sono la tua sorellina.
5117383	¿Por qué nadie me ayuda?	5352633	Perché nessuno mi aiuta?
1268277	Getúlio Vargas se suicidó en 1954.	5355578	Getúlio Vargas si suicidò nel 1954.
5364040	El chino es mucho más difícil que otras lenguas extranjeras.	632375	Il cinese è molto più difficile di altre lingue straniere.
5364172	Te he visto.	3961621	Ti ho visto.
3302147	Me levanté a las cuatro, comí algo y me volví a dormir.	5364373	Mi sono alzato alle 4:00, ho mangiato qualcosa, poi sono tornato a dormire.
3697799	Es peligroso aquí.	2825275	È pericoloso qui.
3560928	Ya hemos visto esta película.	5096170	Noi abbiamo già visto questo film.
4508744	Tienes el cuello manchado.	5380242	Hai una macchia sul colletto.
976591	Los chicos todavía están jugando en el arenero.	5380282	I ragazzi stanno ancora giocando nella cassa di sabbia.
5387158	Tom pronuncia mal la letra "r".	5387144	Tom pronuncia male la lettera "r"
2402732	Tom vive y trabaja en Boston.	3373597	Tom vive e lavora a Boston.
919034	Soy un héroe.	375695	Sono un eroe.
2532738	¡No estoy gorda!	2515105	Io non sono grassa!
2532738	¡No estoy gorda!	3954241	Non sono grassa.
2532738	¡No estoy gorda!	3954240	Io non sono grasso.
2532738	¡No estoy gorda!	3954242	Io non sono grassa.
2532738	¡No estoy gorda!	2515104	Non sono grassa!
816364	La novela "Sin novedad en el frente" de Erich Maria Remarque fue traducida a más de cincuenta lenguas.	5398886	Il romanzo di Erich Maria Remarque "Niente di nuovo sul fronte occidentale" è stato tradotto in più di cinquanta lingue.
5410233	Un garañón es un caballo macho.	4849925	Uno stallone è un cavallo maschio.
5413631	Quiero gustarte, Tom.	2466109	Voglio piacerti, Tom.
1619763	Esperará.	4522962	Aspetterà.
1207034	Él tiene mucho conocimiento económico.	762845	Lui ha molta conoscenza economica.
5419766	Ken ha memorizado un gran número de canciones japonesas.	5419756	Ken ha imparato a memoria un gran numero di canzoni giapponesi.
5419770	Ken ha aprendido de memoria un gran número de canciones japonesas.	5419756	Ken ha imparato a memoria un gran numero di canzoni giapponesi.
5419774	Tenéis mi apoyo.	5419772	Avete il mio sostegno.
5429542	Contar mentiras es un arte.	5429528	Raccontare frottole è un'arte.
840768	Me quedé en casa para descansar.	839960	Rimasi a casa per riposarmi.
569514	¿Podré verte el lunes que viene?	622619	Potrò vederti lunedì prossimo?
1451067	Me gusta este cuadro, no porque sea una pieza maestra, sino porque tiene encanto.	3331731	Amo questo quadro non perché sia un capolavoro, ma perché ha del fascino.
5432941	Parece que Tom se siente un poquito mejor.	5432937	Sembra che Tom si senta un pochino meglio.
2498874	Tom todavía está sentado.	2993071	Tom è ancora seduto.
817508	¿Puede llamarme un taxi?	4001716	Mi riesce a chiamare un taxi?
1719519	Londres, el lugar donde habito, era antiguamente conocida por su niebla	1666761	Londra, dove vivo, era famosa per la sua nebbia.
1003427	Londres, donde vivo, solía ser famosa por su niebla.	1666761	Londra, dove vivo, era famosa per la sua nebbia.
5422817	Soy Jack.	5423465	Sono Jack.
2224996	Laurie es una niña.	4612775	Laurie è una ragazza.
1116030	Él me regaló un ramillete de flores.	2443670	Mi regalò un bouquet di fiori.
5438502	A partir de mañana no volveré a comer más dulces.	1083843	Da domani non mangerò più dolci.
456004	En el verano llevo camisas de mangas cortas.	4741411	In estate, metto camicie a maniche corte.
456004	En el verano llevo camisas de mangas cortas.	4741413	Metto camicie a maniche corte in estate.
456004	En el verano llevo camisas de mangas cortas.	2478179	D'estate indosso delle camicie a maniche corte.
456004	En el verano llevo camisas de mangas cortas.	2478180	D'estate io indosso delle camicie a maniche corte.
5442517	Mary es una charlatana.	5442503	Mary è una ciarlatana.
5442522	Soy siberiano.	5442515	Sono siberiano.
5442523	Soy de Siberia.	5442515	Sono siberiano.
5442712	"¿Por qué?" "¿Y por qué no?"	4633465	"Perché?" "E perché no?"
5019589	La iglesia necesita un nuevo techo.	5018440	La chiesa ha bisogno di un tetto nuovo.
1953431	Es una tarea bastante difícil, pero daré lo mejor.	1071755	Anche se è un compito molto difficile, farò del mio meglio.
1081872	No recuerdo tu nombre.	5444926	Non ricordo come ti chiami.
5447532	¿Puedo no responder?	5447529	Posso non rispondere?
5449991	Como dijo nuestro capitán, es tarde para escapar cuando los tiburones te están devorando las piernas.	5449990	Come disse il nostro capitano, è tardi scappare quando gli squali ti divorano le gambe.
5450025	Ayer nuestro pueblo se volvió famoso en todo el país.	5450021	Ieri il nostro villaggio è diventato famoso in tutto il Paese.
5450164	Los tiburones son sensibles a los impulsos eléctricos así como al sonido.	5409073	Gli squali sono sensibili agli impulsi elettrici, così come al suono.
1508837	¿Estoy en Londres?	1482129	Io sono a Londra?
1508837	¿Estoy en Londres?	1482128	Sono a Londra?
1063314	Los animales se comportan de acuerdo a sus instintos.	1061155	Gli animali agiscono secondo i loro istinti.
1128339	He perdido mi dignidad.	1126987	Ho perso la mia dignità.
1199112	No dejes para mañana lo que puedes hacer hoy.	1303407	Non rimandare a domani quello che puoi fare oggi.
1199112	No dejes para mañana lo que puedes hacer hoy.	1743054	Non fare domani quello che puoi fare oggi.
1199112	No dejes para mañana lo que puedes hacer hoy.	4746163	Non rimandare a domani ciò che puoi fare oggi.
1264592	Tienen acceso a la biblioteca.	1356244	Loro hanno accesso alla biblioteca.
5469335	Tom es muy joven aún.	5469327	Tom è ancora molto giovane.
5469336	Tom me ha advertido sobre eso.	5469323	Tom mi ha avvertito riguardo a questo.
5469337	Los platos están sucios.	5469308	I piatti sono sporchi.
5469340	Él estaba sentado allí.	5469334	Lui era seduto lì.
5469341	Él se ha sentado allí.	5469331	Lui si è seduto lì.
5469342	¿Por qué ayudas a Tom?	5469305	Perché aiuti Tom?
5469343	¿Por qué ayudáis a Tom?	5469303	Perché aiutate Tom?
5469345	Ha venido tu amigo Tom.	5469301	È venuto il tuo amico Tom.
5469346	Ha venido vuestro amigo Tom.	5469299	È venuto il vostro amico Tom.
5469348	Ton no sabía siquiera cómo me llamaba.	5468722	Tom non sapeva nemmeno come mi chiamassi.
5469350	Tom ni siquiera sabía cómo me llamaba.	5468722	Tom non sapeva nemmeno come mi chiamassi.
5469351	Tom ha roto hoy con Mascia.	5468658	Oggi Tom ha rotto con Mascia.
2114216	Dos hombres se encontraron cara a cara.	5468225	Due uomini si sono incontrati faccia a faccia.
5469354	Debes encontrar un trabajo.	5468205	Devi trovare un lavoro.
5469355	¿Es posible que esto sea tan difícil de recordar?	5468203	Possibile che questo sia così difficile da ricordare?
5469356	Si fuera tú, trataría de tener éxito.	5468202	Se fossi in te riuscirei ad avere successo.
5469357	Tom es una persona maravillosa.	5468190	Tom è una persona meravigliosa.
5469359	No puedo pagarlo.	5468165	Non posso pagarlo.
5469360	Ella estaba enfadada consigo misma.	5468160	Lei era arrabbiata con se stessa.
5469361	La cabra ha comido de mi mano.	5468153	La capra ha mangiato dalle mie mani.
2295369	¿Por qué debería ayudarte?	5468074	Perché dovrei aiutarti?
5469363	Se lo puedo contar todo a mi mejor amigo.	5468068	Posso dire tutto al mio migliore amico.
5469366	Lo conocí en una fiesta.	5468067	L'ho conosciuto a una festa.
5469367	Yo pienso que esto es importante.	5467895	Io penso che questo sia importante.
5470845	Es mejor volver al coche.	5470833	È meglio tornare in macchina.
5470911	Ir en tren es más barato.	5470910	Andare in treno è più economico.
5470917	He visto esta película dos veces.	5470905	Ho visto questo film due volte.
5483008	Lo copié directo de Wikipedia.	5483019	L'ho copiato e incollato da Wikipedia.
5465663	Tom no sintió el terremoto.	5361575	Tom non sentì il terremoto.
3865697	¿Te gustó la película que vimos ayer?	5475801	Ti è piaciuto il film che abbiamo visto ieri?
5508955	Espiritualidad es aquello que jamás nunca se pierde	5508959	La spiritualità è quello che non si perde mai più.
624989	Te gusta el inglés, ¿no es cierto?	1507862	Vi piace l'inglese, vero?
624989	Te gusta el inglés, ¿no es cierto?	1507863	Le piace l'inglese, vero?
624989	Te gusta el inglés, ¿no es cierto?	1507861	Ti piace l'inglese, vero?
2482325	Conozco a alguien que habla bien francés.	5535343	Conosco una persona che parla bene il francese.
5541653	Tom es un ignorante, no entiende nada de nada.	5541664	Tom è un ignorante. Non capisce assolutamente niente di niente.
338836	A mi hermana mayor el cabello le llega hasta los hombros.	1802972	La mia sorella maggiore ha i capelli che le cadono sulle spalle.
1840539	Tom trató de meterse a la habitación cerrada con llave.	3877145	Tom provò a entrare nella stanza chiusa a chiave.
759228	Érase una vez una bella princesa.	1855222	C'era una volta una bella principessa.
1288639	¡Es ilegal!	1288200	È illegale!
5563464	Ayer me levanté temprano.	5563452	Ieri mi sono alzato presto.
1726763	¿Has hablado en berebere alguna vez?	1980172	Tu hai mai parlato in berbero?
533167	Ann me dio este regalo.	838284	Ann mi diede questo regalo.
973122	¿Alguna vez has ido al fin del mundo?	2995103	Tu sei mai stata alla fine del mondo?
3081220	Tom no va a admitirlo, pero él está en grandes problemas.	2143219	Tom non lo ammetterà, ma è in guai seri.
5569565	María le vio en el aeropuerto.	4166592	Marie l'ha visto all'aeroporto.
5549047	Tom quería ir a Boston.	5551312	Tom voleva andare a Boston.
5549043	Tus ojos son como estrellas.	1816669	I tuoi occhi sono come stelle.
4482654	Me gusta el pan.	3254660	Mi piace il pane.
1001645	No podemos decidir si estudiar o no en la universidad.	5573559	Non possiamo decidere se studiare o no all'università.
5579965	No soy tu amor.	1279006	Non sono il tuo amore.
2678852	¡No compro ni vendo nada!	4576786	Non compro o vendo niente!
358509	¡Muérete!	3266635	Muori!
927369	¡Feliz Navidad y Feliz Año Nuevo!	5589416	Buon Natale e felice Anno Nuovo!
1172989	¿Quién soy yo?	395924	Chi sono io?
5617309	Nunca cambies.	2562946	Non cambi mai.
2262644	¿Tom está en casa?	3838142	Tom è a casa?
510039	Les vi jugar al béisbol.	1539492	Li ho visti giocare a baseball.
5566619	Sólo quiero lo mejor para Tom.	3770988	Voglio solo ciò che è meglio per Tom.
1276870	No tengo tiempo para ayudarte con el trabajo.	2554623	Io non ho tempo di aiutarti con il lavoro.
4695574	Dame un poco de dinero.	1590596	Datemi un po' di denaro.
1312442	Los niños necesitan dormir.	5134656	I bambini hanno bisogno di dormire.
5628746	Encontraré a Tom yo mismo.	2600433	Troverò Tom da solo.
5628755	Tan sólo soy un turista.	3491665	Io sono solo un turista.
5628758	Quiero ser artista.	3710240	Voglio essere un artista.
5628760	Deseo ser artista.	3710240	Voglio essere un artista.
5628763	Tal vez sea éste el motivo por el que Tom no esté hoy aquí.	4605029	Forse è questo il motivo per cui Tom oggi non è qui.
5628769	Quizá sea ésta la razón por la que Tom no esté hoy aquí.	4605029	Forse è questo il motivo per cui Tom oggi non è qui.
5628772	Nadie me hizo daño.	5281438	Nessuno mi ha fatto del male.
5628774	No estoy de acuerdo con la interpretación de muchos dogmas cristianos.	5555829	Non mi trovo d'accordo con l'interpretazione di molti dogmi cristiani.
1365871	Estoy escuchando a esta banda.	1637082	Sto ascoltando questa band.
5630558	¿No es cierto que posee una pistola?	1738683	Non è vero che possiede una pistola?
5630563	Permaneced sentados y en silencio.	2516991	State zitti e sedetevi.
2112088	Aquí está el mapa.	2555876	Ecco la carta.
5630568	Aquí tiene el mapa.	2555876	Ecco la carta.
5630569	Padece osteoporosis.	3317209	Soffrite di osteoporosi.
5630570	Sufre de osteoporosis.	3317209	Soffrite di osteoporosi.
1249871	Esta noche lloverá.	5431188	Pioverà questa notte.
5630630	He reconocido mi culpa delante de todos los amigos.	1265937	Davanti a tutti gli amici ho riconosciuto le mie colpe.
5630631	Creo que lo que Tom está haciendo es grande.	2719613	Io penso che quello che sta facendo Tom sia grande.
5630634	Aquélla no hace daño de ningún tipo.	3376828	Quella non fa alcun tipo di danno.
5630647	Me encanta el brécol.	4427242	Amo i broccoli.
5630649	En el restaurante había silencio.	5463304	C'era silenzio al ristorante.
5630713	Sabrina se va al hotel.	2618316	Sabrina va in albergo.
5630718	He sido acusado de hurto.	3811424	È stato accusato di furto.
5630720	Fui acusado de hurto.	3811424	È stato accusato di furto.
5630721	Tom hará un trabajo excelente.	5204351	Tom farà un lavoro eccellente.
5630724	Tom tenía miedo de haber perdido su llave.	5356757	Tom aveva paura di avere perso la sua chiave.
5630726	Se han llevado a sus hijos al zoológico.	5500124	Hanno portato i loro bambini al parco zoo.
5630727	No somos socios.	5566519	Non siamo soci.
3305838	Los niños están en la escuela.	5537197	I bambini sono a scuola.
1013495	¿Qué tienes?	991880	Cos'hai?
770223	Tom habla español, y Betty también.	4061234	Tom parla spagnolo, e anche Betty.
3665387	Trabajo en una escuela de idiomas.	3795183	Io lavoro in una scuola di lingue.
3665387	Trabajo en una escuela de idiomas.	3795182	Lavoro in una scuola di lingue.
3796869	Tom era importante.	5649614	Tom era importante.
757859	¿Tienes un plan?	2482744	Hai un piano?
5643416	Mary no es la mujer de Tom.	5651931	Mary non è la donna di Tom.
3027641	Es una planta.	2167528	Questo è una pianta.
4648229	Estuve con él.	4243012	Ero con lui.
460389	Suecia tiene su propia lengua.	387189	La Svezia ha la sua propria lingua.
5665941	Esta oferta es válida durante cinco días.	5665936	Questa offerta è valida per cinque giorni.
535158	Tiene tres hijos.	440386	Lui ha tre fili.
697489	¡Estudia!	2596713	Studi!
603935	Jugamos al béisbol.	5691386	Noi giochiamo a baseball.
342281	Él dejó la puerta abierta.	1816503	Lasciò la porta aperta.
4509817	La casa de Tom tiene tres habitaciones.	4533048	La casa di Tom ha tre camere da letto.
2246923	No me escucha.	3139152	Non mi ascolta.
2246923	No me escucha.	3298644	Lei non mi ascolta.
2246923	No me escucha.	3139153	Lui non mi ascolta.
3795269	Déjame hablar con Tom.	2020815	Lasciami parlare con Tom.
1691261	Parece muy divertido.	1677673	Sembra molto divertente.
1187243	Cocinar es interesante.	4582505	Cucinare è interessante.
5740285	Tom llegó hace ocho días.	2607886	Tom è arrivato otto giorni fa.
5740332	¿Vosotros os afeitáis todas las mañanas?	3495981	Voi vi radete ogni mattina?
5740363	¿De qué te habló Tom?	3862056	Di cosa ti ha parlato Tom?
5740370	Tom es muy infeliz.	4207361	Tom è molto infelice.
5740390	Danos un poco de espacio.	4275349	Ci dia un po' di spazio.
5740409	¡Muy caro!	4564550	Troppo costosa!
5740418	Quiero tu ayuda.	4953003	Voglio il suo aiuto.
5740424	Tom puso el libro en el estante.	5382400	Tom mise il libro sullo scaffale.
2469252	Eres demasiado pequeño.	5693893	Sei troppo piccolo.
5754091	Yo pienso que Tom pasa demasiado tiempo con Mary.	3557170	Io penso che Tom passi troppo tempo con Mary.
5754115	Tenemos la intención de ir en tren.	4918210	Abbiamo intenzione di andare in treno.
4176011	Queremos ir a Austria en nuestra luna de miel.	3134328	Noi vogliamo andare in Austria per la nostra luna di miele.
5762676	Tom no fue a la escuela ayer porque no quería.	5399139	Tom non è andato a scuola ieri perché non voleva.
5762796	No muchos lo logran.	5762741	Non ci riescono molti.
5762797	No muchos lo consiguen.	5762741	Non ci riescono molti.
1364643	Es una historia muy triste.	2217351	È una storia molto triste.
5763847	Los granjeros cultivan la tierra.	1475704	I contadini coltivano la terra.
5764324	No puedo llamarla.	5764279	Non riesco a chiamarla.
5764326	No logro llamarla.	5764279	Non riesco a chiamarla.
5764329	Yo no puedo llamarla.	5764279	Non riesco a chiamarla.
5764457	Nosotros no podemos ayudarla.	5764448	Noi non la possiamo aiutare.
5764458	Nosotros no la podemos ayudar.	5764448	Noi non la possiamo aiutare.
5764459	No la podemos ayudar.	5764448	Noi non la possiamo aiutare.
5765370	Nuestra profesora nos dijo cuándo comenzar.	2512014	La nostra professoressa ci ha detto quando iniziare.
5768828	Tom es muy convincente, ¿verdad?	5556716	Tom è molto convincente, vero?
5776782	Me ha impresionado mucho su historia.	3347200	Sono rimasto impressionato dalle sue storie.
5776783	Me he impresionado mucho con su historia.	3347200	Sono rimasto impressionato dalle sue storie.
5780349	Te gustan las chicas, ¿no?	3323181	A lei piacciono le ragazze, vero?
5780350	A usted le gustan las chicas, ¿no?	3323181	A lei piacciono le ragazze, vero?
5780405	Usa ésta.	1996787	Utilizzi questa.
1387782	Quiero oírte tocar piano.	4720553	Voglio sentirti suonare il pianoforte.
1387782	Quiero oírte tocar piano.	4720556	Voglio sentirti suonare il piano.
808509	Sé que Marco ha estado enfermo.	4876604	Lo so che Marco è stato ammalato.
849765	Eres el único que puede ayudarme.	726434	Tu sei l'unico che può aiutarmi.
5781305	¿Cuándo inicia la primavera?	4508978	Quando inizia la primavera?
4725520	¿Cuándo empieza la primavera?	4508978	Quando inizia la primavera?
5781417	La música se detuvo.	2478204	La musica si interruppe.
5781429	Nos iremos apenas escampe.	4865172	Noi partiremo appena smette di piovere.
5781431	Nosotros nos iremos una vez cese de llover.	4865172	Noi partiremo appena smette di piovere.
5781434	Nos vamos a ir en lo que deje de llover.	4865172	Noi partiremo appena smette di piovere.
5781436	Nos iremos cuando pare de llover.	4865172	Noi partiremo appena smette di piovere.
5781444	No hay forma de escapar.	3237227	Non c'è modo di scappare.
5781445	No hay manera de escaparse.	3237227	Non c'è modo di scappare.
5781447	No hay modo de escapar.	3237227	Non c'è modo di scappare.
5781525	Quisiera alquilar un yate.	2925451	Mi piacerebbe noleggiare uno yacht.
5781527	Me gustaría alquilar un yate.	2925451	Mi piacerebbe noleggiare uno yacht.
5781546	Ésto no está sucediendo.	3375596	Questo non sta accadendo.
5781573	Se lo tengo que decir a alguien.	5670177	Lo devo dire a qualcuno.
5781615	Nos iremos de este lugar.	4828933	Noi ce ne andremo da questo posto.
5781616	Nos vamos de este sitio.	4828933	Noi ce ne andremo da questo posto.
5781663	¿Llueve frecuentemente allí?	2964611	Lì piove molto spesso?
2074088	¿Lo quieres?	2555798	La volete?
5781665	¿La quieres?	2555798	La volete?
5782760	Usted no tenía que mentir.	5313177	Non dovevate mentire.
5782761	No tenías que mentir.	5313177	Non dovevate mentire.
5782763	Ustedes no tenían que mentir.	5313177	Non dovevate mentire.
5782777	¿Hace usted esto con frecuencia?	4623421	Fate spesso questo?
5782778	¿Haces ésto con frecuencia?	4623421	Fate spesso questo?
5782779	¿Hacen ustedes ésto con frecuencia?	4623421	Fate spesso questo?
5782781	Usted no está colaborando.	4115985	Tu non stai collaborando.
5782782	No estás cooperando.	4115985	Tu non stai collaborando.
5782783	Ustedes no están ayudando.	4115985	Tu non stai collaborando.
5782790	El sonido de los aviones a reacción despegando me pone nervioso.	2181581	Il suono dei jet che decollano mi dà sui nervi.
5782792	El sonido de los aviones a reacción al despegar me pone nervioso.	2181581	Il suono dei jet che decollano mi dà sui nervi.
3405137	Tom ya está adentro.	5596853	Tom è già dentro.
5783912	Ambos empezaron a reirse.	3372419	Hanno cominciato entrambe a ridere.
5783933	Le envié algo de dinero.	4836552	Le ho mandato un po' di denaro.
5783936	Le he mandado algo de dinero a ella.	4836552	Le ho mandato un po' di denaro.
5786339	Tom parece ser una persona seria.	5786417	Tom sembra essere una persona seria.
5786115	Los húngaros van a tener más oraciones de las que nosotros tenemos.	5786418	Gli ungheresi avranno più frasi di quelle che abbiamo noi.
5791315	La pizza me gusta demasiado.	5792137	La pizza mi piace troppo.
5789761	Somos amigos desde hace tres años.	5792139	Siamo amici da tre anni.
5789101	¿Tienes la intención de matar a Tom?	5792143	Ha l'intenzione di uccidere Tom?
5793247	Sí, lo entiendo bien.	2701640	Sì, la capisco bene.
772600	Él tiene muchos libros de historia.	666750	Lui ha molti libri di storia.
5762777	Gracias a Dios, salieron incólumes del accidente.	5794873	Grazie a Dio, hanno lasciato illesi l'incidente.
5815095	Mesero, la cuenta.	4264099	Cameriere, il conto.
1799037	La chica que está hablando con Tom es Mary.	3611931	La ragazza che sta parlando con Tom è Mary.
5827104	Puedo entender tu frustración.	5827205	Posso capire la tua frustrazione.
5824533	La gata de Tom tuvo 9 gatitos.	5827206	La gatta di Tom ha avuto 9 gattini.
5824666	Aquellos que siembran lágrimas, recogerán alegría.	5827207	Coloro che hanno seminato lacrime raccoglieranno allegria.
1387941	La Guerra Fría proseguía.	5827224	La Guerra Fredda continuava.
5828413	Un ganso es un ave acuática.	5829654	Un'oca è un uccello acquatico.
5030897	He aprendido cómo relajarme.	4990928	Io ho imparato a rilassarmi.
5030897	He aprendido cómo relajarme.	4990927	Ho imparato a rilassarmi.
2940542	No estaba soñando.	3534490	Non stavo sognando.
2940542	No estaba soñando.	3534491	Io non stavo sognando.
5854907	El plan de Tom es bastante bueno.	5856363	Il piano di Tom è piuttosto buono.
5854900	El francés de Tom es bastante bueno.	5856364	Il francese di Tom è piuttosto buono.
5854071	El apellido de Tom era Jackson.	3487535	Il cognome di Tom era Jackson.
5854047	El tiempo es malo, ¿no?	5772838	Il tempo è brutto, vero?
5824532	El gatito está echando una siesta.	4828860	Il gattino sta facendo un pisolino.
5820996	El reloj estaba haciendo tictac.	4504218	L'orologio stava ticchettando.
618330	Hablo interlingua.	894699	Io parlo interlingua.
618330	Hablo interlingua.	894698	Parlo interlingua.
4525487	Hablo lituano.	2725163	Io parlo lituano.
5012348	Hablo esperanto.	5208460	Io parlo l'esperanto.
5012348	Hablo esperanto.	5208459	Parlo l'esperanto.
5871476	Él continuaba trabajando.	5827186	Lui continuava a lavorare.
5871477	Él continuaba cantando.	5827187	Lui continuava a cantare.
5871479	Querría saber por qué no me has obedecido, Anne.	5827189	Vorrei sapere perché non mi hai obbedito, Anne.
5871480	Me gustaría saber por qué no me has obedecido, Anne.	5827189	Vorrei sapere perché non mi hai obbedito, Anne.
5871481	Quisiera saber por qué no me has obedecido, Anne.	5827189	Vorrei sapere perché non mi hai obbedito, Anne.
1324083	Él aprende con facilidad.	5872475	Egli impara facilmente.
1324083	Él aprende con facilidad.	5872478	Impara facilmente.
825094	Me dormí mientras estaba haciendo mis deberes.	5872632	Mi addormentai mentre stavo facendo i compiti.
1334089	Los lentes de sol salen veinte euros.	1538317	Gli occhiali da sole costano venti euro.
5075265	¿Qué idioma habla ella?	5873570	Che lingua parla ella?
5075265	¿Qué idioma habla ella?	4461306	Che lingua parla?
2112431	1980 fue el año de mi nacimiento.	5873604	Il 1980 fu l'anno della mia nascita.
952704	A pesar de su edad, él es sano y activo.	5873705	Nonostante la sua età, egli è in salute e attivo.
1785355	En el siglo séptimo, el matemático indio Brahmagupta encontró la solución entera positiva más pequeña de la ecuación x²-92y²=1.	5873952	Nel VII secolo, il matematico indiano Brahmagupta trovò la più piccola soluzione intera positiva della equazione x²-92y²=1.
1870598	Prometió venir a las cuatro.	5873954	Promise di venire alle quattro.
1870598	Prometió venir a las cuatro.	5873956	Ha promesso di venire alle quattro.
3404698	Es posible que tu mente sea incapaz de creer en Dios. Tu corazón, sin embargo, ya le conoce.	5874007	È possibile che la tua mente non riesca a credere in Dio. Il tuo cuore, però, già lo conosce.
676853	Las computadoras son de gran utilidad.	5988476	I computer sono molto utili.
742172	Es imposible predecir los terremotos.	5897194	È impossibile prevedere i terremoti.
977650	Tengo tanta hambre que me comería un caballo.	6003300	Ho così fame che mangerei un cavallo.
1178641	Esta es una buena casa.	6092325	Questa è una buona casa.
1250924	Mira si mi respuesta es correcta.	5986553	Vedi se la mia risposta è corretta.
1319986	¿Es difícil aprender alemán?	6023097	È difficile imparare il tedesco?
2110643	Voy a la playa.	5975745	Vado in spiaggia.
2722035	¿Dónde estuviste esa noche?	6020583	Dove sei stato quella notte?
2722035	¿Dónde estuviste esa noche?	6020584	Dove sei stata quella notte?
4541080	El búho ulula.	6061614	Il gufo bubula.
5009192	¿Eres feliz o no?	5893995	Sei felice o no?
5573380	Tú sabes algo de esto, ¿cierto?	5932222	Tu ne sai qualcosa, vero?
5898107	¿Qué debería hacer Tom?	5898642	Che dovrebbe fare Tom?
5898109	¿Crees que Tom vaya a morir?	5898643	Credi che Tom morirà?
5898113	Los niños deberían estar junto a sus padres.	5898641	I bambini dovrebbero stare insieme ai genitori.
5898114	Salió de casa a las ocho.	5898639	Uscì di casa alle otto.
5898118	Una semana más y será capaz de levantarse y caminar.	5898638	Ancora una settimana e sarà capace di alzarsi e camminare.
5898120	Parecía que estabas ocupado.	5898637	Sembrava che fossi occupato.
5928809	Regreso a Boston en octubre.	5932223	Ritorno a Boston a ottobre.
5930602	Doy por hecho que estás de acuerdo conmigo.	5932220	Do per scontato il fatto che sei d'accordo con me.
5930917	¿Cuánto tiempo toma de aquí a Boston?	5932218	Quanto tempo ci vuole da qui a Boston?
5930963	El espíritu del demonio se despierta.	5932215	Lo spirito del demonio si risveglia.
5930965	El espíritu de Satanás se despierta.	5932217	Lo spirito di Satana si risveglia.
5930968	El amor es para adolescentes.	5869485	L'amore è per gli adolescenti.
5930990	Mary no ama a su esposo.	5932214	Mary non ama il suo marito.
5931639	Tom se dirigió rápidamente a la puerta.	5932211	Tom si diresse rapidamente verso la porta.
5931643	Muchos productos en Turquía se importan desde Polonia.	5932212	Molti prodotti in Turchia si importano dalla Polonia.
5931654	Pasamos un fin de semana bellísimo.	5932210	Abbiamo passato un fine settimana bellissimo.
5931693	Preferiría hablar contigo en privado.	5932209	Preferirei parlare con te in privato.
5931695	¿Por qué no le pides a Tom que te revise este texto?	5932207	Perché non chiedi a Tom di controllarti questo testo?
5931696	¿Revisaste tú este texto?	5932208	Lo hai controllato tu questo testo?
5931700	Estudio económicas en la universidad.	5932205	Studio economia all'università.
5931716	Todavía no he leído todos estos libros.	5932204	Ancora non ho letto tutti questi libri.
5961717	Detesto los mosquitos con toda mi alma.	5962412	Detesto le zanzare con tutto me stesso.
5962099	Tom le preguntó a Mary por qué ella se retrasó tanto.	5962425	Tom chiese a Mary perché fosse così in ritardo.
5962102	El año pasado, Tom leyó treinta libros.	5962418	L'anno scorso Tom ha letto 30 libri.
5962103	Él teme decirle a sus padres que es homosexual.	5962421	Lui ha paura di dire ai suoi genitori che è omosessuale.
5962107	Él no se atreve a decirle a sus padres que es homosexual.	5962422	Lui non ha il coraggio di dire ai suoi genitori che è omosessuale.
5962166	Tom no habla ni francés, ni inglés.	5962417	Tom non parla né francese né inglese.
5962194	Los vuelos nocturnos son más baratos.	5962416	I voli notturni sono più economici.
5962236	Esto es lo que siempre he necesitado.	5962414	È ciò di cui ho avuto sempre bisogno.
5962266	¡Vamos a practicar!	5962409	Facciamo un po' di pratica!
5962266	¡Vamos a practicar!	5962410	Pratichiamo!
5962266	¡Vamos a practicar!	5962411	Pratichiamo un po'!
5968637	Mi chino es terrible.	5967834	Il mio cinese è terribile.
5968645	Mi italiano es terrible.	5967822	Il mio italiano è terribile.
5970934	¡Practiquemos un poco!	5962411	Pratichiamo un po'!
5975732	Me voy a la playa.	5975745	Vado in spiaggia.
5980069	Él no está aquí.	1004030	Non è qui.
5980069	Él no está aquí.	2682935	Lui non è qui.
5982107	Es poeta.	1255598	È un poeta.
5983698	Alemania está en Europa Central.	4703624	La Germania è nell'Europa centrale.
5986767	¿Tienes intenciones de ayudarnos?	5986523	Hai intenzione di aiutarci?
5986768	No lograba yo encontrarlos.	5986527	Non riuscivo a trovarli.
5986769	Los debo despedir.	5986515	Devo licenziarli.
5986771	Los debo echar.	5986515	Devo licenziarli.
524922	Me gustaría verlo.	693509	Vorrei vederlo.
524922	Me gustaría verlo.	5056569	Lo vorrei vedere.
